run_id,environment,seed,num_agents,algorithm,steps,batch_size,buffer_size,learning_rate,epochs,total_time,average_cpu,average_ram,reward_mean,reward_mean_step,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,step_interval,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold,notes
R_LN_3DBall_4241,3DBall,4241,12.0,ppo,200000,175,32878,0.0007054678282729,3.0,174,43.7,61.5,-0.3827917070323805,12000,-0.5653896002950949,12000,-1.6368762556163527,142000,-1.775119720062429,180000,180000,-0.08629264731160545,36000,-0.8076958584599192,36000,0.507489734878886,12000,2.5657600000000005,120000,104.7,2025-11-21_09-33,,
R_LN_3DBall_4242,3DBall,4242,12.0,ppo,200000,72,13651,0.0003608833809571,3.0,183,44.2,61.1,-0.2585220514099995,12000,-0.29256027712477684,12000,0.5841920901019455,142000,0.625880302387165,192000,180000,0.1490088871722678,24000,0.2869234106108632,24000,0.1088584721179755,12000,2.5657600000000005,60000,48.7,2025-11-21_09-33,,
R_LN_3DBall_4243,3DBall,4243,12.0,ppo,200000,75,14165,7.10899953405612e-05,3.0,184,43.7,61.2,-0.28678821055527576,12000,0.1700967723077053,12000,0.2914569068275991,142000,0.625880302387165,192000,180000,0.12761783858282474,24000,0.07126504622587977,24000,0.6935176575006514,12000,2.5657600000000005,72000,61.5,2025-11-21_09-33,,
R_LN_3DBall_4244,3DBall,4244,12.0,ppo,200000,97,18208,7.843086187720325e-05,3.0,193,48.3,63.4,-0.4008442377099917,12000,-0.7928754584878092,12000,-1.719994449945436,142000,-1.8993140928768437,180000,180000,0.06130558795555137,24000,-0.3498470280779201,24000,0.427763482326711,12000,2.5657600000000005,Not reached,Not reached,2025-11-21_09-33,,
R_LN_3DBall_4245,3DBall,4245,12.0,ppo,200000,150,28149,0.0003232675437675,3.0,192,52.1,68.7,-0.39777784361021873,12000,-0.8973959879277058,12000,-1.699421156150576,142000,-1.866704166543144,192000,180000,-0.062049458910236686,36000,-0.32977787429445965,36000,0.6350517389623898,12000,2.5657600000000005,156000,153.3,2025-11-21_09-33,,
R_LN_3DBall_4246,3DBall,4246,12.0,ppo,200000,77,14490,0.0006212409406291,3.0,198,53.8,74.0,-0.23203117305932863,12000,0.3814434311016121,12000,0.6357259669853625,142000,0.625880302387165,168000,180000,0.12191355895897331,24000,-0.08044415017112724,24000,-0.2578822896220768,12000,2.5657600000000005,60000,52.8,2025-11-21_09-33,,
R_LN_3DBall_4247,3DBall,4247,12.0,ppo,200000,83,15612,0.0004273578531499,3.0,194,48.7,71.2,-0.16793661969565157,12000,0.23619063651234515,12000,0.5612282287710721,142000,0.625880302387165,192000,180000,0.09481823074567884,24000,0.3148161328183846,24000,-0.4492252957473205,12000,2.5657600000000005,60000,51.9,2025-11-21_09-33,,
R_LN_3DBall_4248,3DBall,4248,12.0,ppo,200000,98,18418,0.0001125386462579,3.0,201,53.1,74.0,-0.370456963849083,12000,-0.2856434773824315,12000,-1.5350211805995966,142000,-1.5942863750063483,192000,180000,0.04134060927207124,24000,-0.15085626598767538,24000,0.26299589371885906,12000,2.5657600000000005,108000,107.0,2025-11-21_09-33,,
R_LN_3DBall_4249,3DBall,4249,12.0,ppo,200000,136,25618,0.0006418786669871,3.0,169,44.8,69.9,-0.3826072622744995,12000,-0.7229389277596442,12000,-1.583833985287655,142000,-1.6395340671881105,192000,180000,-0.05135393461551517,36000,-0.631835646492985,36000,0.6828874904936948,12000,2.5657600000000005,120000,101.6,2025-11-21_09-33,,
R_LN_3DBall_4250,3DBall,4250,12.0,ppo,200000,131,24599,9.71897070835467e-05,3.0,175,44.5,69.3,-0.365868900496791,12000,0.004862111796104063,12000,-1.65681339006691,142000,-1.809061295809565,192000,180000,-0.05991035405129242,36000,-0.2971229800027272,36000,0.5500104029067245,12000,2.5657600000000005,132000,116.9,2025-11-21_09-33,,
R_LN_3DBall_4251,3DBall,4251,12.0,ppo,200000,117,22114,0.0006138175988736,3.0,167,45.3,68.9,-0.3371646850515471,12000,-0.48699920321517287,12000,-0.5476770282670201,142000,-0.1937241044240779,192000,180000,-0.014276117060480625,24000,-0.5559810482944815,24000,-0.029333698972484817,12000,2.5657600000000005,84000,66.9,2025-11-21_09-33,,
R_LN_3DBall_4252,3DBall,4252,12.0,ppo,200000,104,19531,0.0006617573296822,3.0,181,47.8,69.2,-0.2920679417496218,12000,-0.14423334931668805,12000,0.22743591781479827,142000,0.4626990542068758,180000,180000,-0.002867557812777651,24000,-0.539313445999743,24000,-0.130320285538585,12000,2.5657600000000005,72000,60.5,2025-11-21_09-33,,
R_LN_3DBall_4253,3DBall,4253,12.0,ppo,200000,158,29788,0.0003306573315399,3.0,170,45.1,69.0,-0.39508033902620787,12000,-1.0303522496416921,12000,-1.6370452354421832,142000,-1.7286074770810853,192000,180000,-0.07203194825197676,36000,-0.7944298076539028,36000,0.6191064884519429,12000,2.5657600000000005,132000,113.4,2025-11-21_09-33,,
R_LN_3DBall_4254,3DBall,4254,12.0,ppo,200000,102,19278,0.0002630097817359,3.0,187,50.5,69.8,-0.3714483544226938,12000,-0.1865026810754701,12000,-1.486936480161072,142000,-1.4588865336780905,192000,180000,0.027792945165424,24000,-0.5274080157892155,24000,0.4171333153197544,12000,2.5657600000000005,108000,99.5,2025-11-21_09-33,,
R_LN_3DBall_4255,3DBall,4255,12.0,ppo,200000,157,29454,9.15897698622294e-05,3.0,191,52.2,70.9,-0.4042564657307918,12000,-0.8013293248395662,12000,-1.7390021953539256,142000,-1.9217585792114575,180000,180000,-0.08130140264073536,36000,-0.15153657628541992,36000,0.7307232420249997,12000,2.5657600000000005,Not reached,Not reached,2025-11-21_09-33,,
R_LN_3DBall_4256,3DBall,4256,12.0,ppo,200000,50,9412,0.0002058382277965,3.0,210,54.0,69.7,-0.26151927872556713,12000,-0.5054440025280954,12000,0.7059321146230466,142000,0.625880302387165,144000,180000,0.27093786413209303,12000,-0.17772852274858028,12000,0.6137914049484646,12000,2.5657600000000005,60000,56.0,2025-11-21_09-33,,
R_LN_3DBall_4257,3DBall,4257,12.0,ppo,200000,96,18144,0.0006587709279736,3.0,198,53.8,69.2,-0.2557323244470481,12000,0.08632664209484629,12000,0.5453540651327623,142000,0.625880302387165,156000,180000,0.055601308331699933,24000,-0.5022365347726716,24000,-0.024018615469006483,12000,2.5657600000000005,60000,52.8,2025-11-21_09-33,,
