run_id,environment,seed,algorithm,learning_rate,steps,batch_size,buffer_size,epochs,num_agents,total_time,average_cpu,average_ram,early_reward_mean,early_reward_mean_step,final_reward_mean,final_reward_mean_step,best_reward,best_reward_step,p_loss_mean,p_loss_mean_step,v_loss_mean,v_loss_mean_step,entropy_mean,entropy_mean_step,step_interval,threshold_value,steps_to_threshold,time_to_threshold,threshold_version,run_reached_threshold
R_LN_3DBall_4053,3DBall,4053,ppo,9.903272206404564e-05,200000,141,26583,3.0,12.0,183,43.9,61.1,1.1133,12000,1.4623,142000,1.5583,180000,0.0655,36000,0.3711,36000,1.4161,12000,180000,2.5657600000000005,,,2025-11-21_09-33,0
R_LN_3DBall_4054,3DBall,4054,ppo,0.00018411259089,200000,158,29693,3.0,12.0,176,43.7,61.2,1.1864,12000,7.241,142000,12.3517,192000,0.0627,36000,0.2048,36000,1.4117,12000,180000,2.5657600000000005,108000.0,93.6,2025-11-21_09-33,1
R_LN_3DBall_4055,3DBall,4055,ppo,0.0001774619641997,200000,97,18271,3.0,12.0,181,44.5,61.2,1.1045,12000,4.2865,142000,5.5609,192000,0.079,24000,0.34,24000,1.4088,12000,180000,2.5657600000000005,132000.0,120.9,2025-11-21_09-33,1
R_LN_3DBall_4056,3DBall,4056,ppo,0.0007080844595046,200000,144,27139,3.0,12.0,176,46.9,61.3,1.0931,12000,26.7728,142000,38.6,192000,0.0679,36000,0.262,36000,1.4112,12000,180000,2.5657600000000005,96000.0,82.0,2025-11-21_09-33,1
R_LN_3DBall_4057,3DBall,4057,ppo,0.0007913781394814,200000,84,15800,3.0,12.0,181,43.9,61.3,1.2082,12000,90.3169,142000,100.0,168000,0.0893,24000,0.4954,24000,1.3945,12000,180000,2.5657600000000005,60000.0,48.3,2025-11-21_09-33,1
R_LN_3DBall_4058,3DBall,4058,ppo,0.000627246175864,200000,58,10983,3.0,12.0,187,38.4,61.2,1.2168,12000,97.7605,142000,100.0,168000,0.1057,12000,0.3973,12000,1.3967,12000,180000,2.5657600000000005,60000.0,50.0,2025-11-21_09-33,1
R_LN_3DBall_4059,3DBall,4059,ppo,4.0973588980726816e-05,200000,59,11103,3.0,12.0,222,43.9,61.8,1.2622,12000,96.7253,142000,100.0,156000,0.1042,12000,0.4939,12000,1.4134,12000,180000,2.5657600000000005,48000.0,44.4,2025-11-21_09-33,1
R_LN_3DBall_4060,3DBall,4060,ppo,0.0005175771527377,200000,172,32305,3.0,12.0,178,44.1,61.8,1.1353,12000,8.659,142000,12.0761,180000,0.0631,36000,0.1774,36000,1.4149,12000,180000,2.5657600000000005,108000.0,95.1,2025-11-21_09-33,1
R_LN_3DBall_4061,3DBall,4061,ppo,0.0008150716660291,200000,171,32075,3.0,12.0,181,43.3,61.5,1.0857,12000,16.3732,142000,27.0395,192000,0.0605,36000,0.1567,36000,1.4117,12000,180000,2.5657600000000005,108000.0,96.3,2025-11-21_09-33,1
R_LN_3DBall_4062,3DBall,4062,ppo,0.0003040727943673,200000,149,27944,3.0,12.0,199,42.9,61.7,1.1188,12000,25.3865,142000,42.7462,180000,0.0662,36000,0.3103,36000,1.4099,12000,180000,2.5657600000000005,96000.0,92.7,2025-11-21_09-33,1
R_LN_3DBall_4063,3DBall,4063,ppo,0.000375377398338,200000,181,34014,3.0,12.0,172,44.2,61.6,1.1508,12000,3.8875,142000,4.7585,192000,0.0589,36000,0.2409,36000,1.4169,12000,180000,2.5657600000000005,144000.0,126.3,2025-11-21_09-33,1
R_LN_3DBall_4064,3DBall,4064,ppo,0.0008344916893755,200000,91,17072,3.0,12.0,178,43.6,61.3,1.1573,12000,96.6464,142000,100.0,168000,0.083,24000,0.4912,24000,1.386,12000,180000,2.5657600000000005,60000.0,47.5,2025-11-21_09-33,1
R_LN_3DBall_4065,3DBall,4065,ppo,9.242352009105e-05,200000,101,19023,3.0,12.0,184,43.1,61.3,1.2069,12000,58.3178,142000,92.2769,192000,0.0765,24000,0.295,24000,1.4149,12000,180000,2.5657600000000005,72000.0,61.2,2025-11-21_09-33,1
R_LN_3DBall_4066,3DBall,4066,ppo,0.000203614852155,200000,106,19944,3.0,12.0,200,43.2,61.5,1.202,12000,80.0444,142000,100.0,180000,0.0807,24000,0.2718,24000,1.4123,12000,180000,2.5657600000000005,72000.0,66.8,2025-11-21_09-33,1
R_LN_3DBall_4067,3DBall,4067,ppo,0.0004572430405696,200000,101,19087,3.0,12.0,203,43.5,65.5,1.1641,12000,74.757,142000,88.7616,180000,0.0799,24000,0.3053,24000,1.4069,12000,180000,2.5657600000000005,60000.0,54.0,2025-11-21_09-33,1
R_LN_3DBall_4068,3DBall,4068,ppo,0.0006635409080159,200000,135,25494,3.0,12.0,178,44.3,66.1,1.1106,12000,45.8074,142000,82.0533,192000,0.0689,36000,0.2472,36000,1.4115,12000,180000,2.5657600000000005,84000.0,71.4,2025-11-21_09-33,1
R_LN_3DBall_4069,3DBall,4069,ppo,0.0008904277656204,200000,90,16975,3.0,12.0,183,43.5,61.4,1.1984,12000,93.6193,142000,100.0,168000,0.0852,24000,0.6413,24000,1.3885,12000,180000,2.5657600000000005,60000.0,48.9,2025-11-21_09-33,1
R_LN_3DBall_4070,3DBall,4070,ppo,0.0003600214257428,200000,156,29331,3.0,12.0,180,44.0,61.0,1.1066,12000,12.0412,142000,20.8359,192000,0.0647,36000,0.1597,36000,1.4138,12000,180000,2.5657600000000005,96000.0,83.8,2025-11-21_09-33,1
R_LN_3DBall_4071,3DBall,4071,ppo,0.000180212576767,200000,64,12090,3.0,12.0,187,44.1,60.9,1.161,12000,89.272,142000,100.0,168000,0.0988,24000,0.3976,24000,1.4099,12000,180000,2.5657600000000005,72000.0,62.4,2025-11-21_09-33,1
R_LN_3DBall_4072,3DBall,4072,ppo,0.0001530171827201,200000,113,21272,3.0,12.0,179,43.7,61.0,1.2001,12000,19.1019,142000,30.5079,192000,0.0763,24000,0.3004,24000,1.4159,12000,180000,2.5657600000000005,96000.0,83.6,2025-11-21_09-33,1
R_LN_3DBall_4073,3DBall,4073,ppo,0.0004477473521375,200000,123,23232,3.0,12.0,175,43.7,61.1,1.1361,12000,50.9784,142000,83.4714,180000,0.0725,24000,0.239,24000,1.4146,12000,180000,2.5657600000000005,84000.0,70.2,2025-11-21_09-33,1
R_LN_3DBall_4074,3DBall,4074,ppo,0.0001763473758101,200000,78,14729,3.0,12.0,210,44.2,61.4,1.2509,12000,96.9275,142000,100.0,168000,0.0909,24000,0.4712,24000,1.4043,12000,180000,2.5657600000000005,60000.0,55.9,2025-11-21_09-33,1
R_LN_3DBall_4075,3DBall,4075,ppo,0.0006867642652142,200000,186,34884,3.0,12.0,171,43.9,61.9,1.1349,12000,5.9634,142000,9.3548,192000,0.0587,36000,0.1857,36000,1.4182,12000,180000,2.5657600000000005,120000.0,102.4,2025-11-21_09-33,1
R_LN_3DBall_4076,3DBall,4076,ppo,0.0003893382962319,200000,38,7262,3.0,12.0,206,39.0,61.7,1.2046,12000,100.0,142000,100.0,120000,0.1307,12000,0.6535,12000,1.393,12000,180000,2.5657600000000005,48000.0,41.1,2025-11-21_09-33,1
R_LN_3DBall_4077,3DBall,4077,ppo,8.315516139565014e-05,200000,114,21537,3.0,12.0,180,44.0,61.7,1.2074,12000,6.0753,142000,7.8702,192000,0.0742,24000,0.3466,24000,1.418,12000,180000,2.5657600000000005,120000.0,108.3,2025-11-21_09-33,1
R_LN_3DBall_4078,3DBall,4078,ppo,0.0004135588274652,200000,119,22332,3.0,12.0,176,43.9,61.4,1.0982,12000,5.7133,142000,8.8479,192000,0.0731,24000,0.3584,24000,1.4184,12000,180000,2.5657600000000005,120000.0,105.7,2025-11-21_09-33,1
R_LN_3DBall_4079,3DBall,4079,ppo,0.0003153277488784,200000,171,32232,3.0,12.0,200,44.0,61.7,1.1313,12000,9.2146,142000,12.5125,180000,0.0604,36000,0.1706,36000,1.4151,12000,180000,2.5657600000000005,108000.0,106.5,2025-11-21_09-33,1
R_LN_3DBall_4080,3DBall,4080,ppo,0.0004430373588944,200000,91,17134,3.0,12.0,187,43.9,61.6,1.1178,12000,96.9508,142000,100.0,144000,0.0837,24000,0.4178,24000,1.3965,12000,180000,2.5657600000000005,60000.0,50.0,2025-11-21_09-33,1
R_LN_3DBall_4081,3DBall,4081,ppo,0.0007564755802615,200000,102,19174,3.0,12.0,178,42.3,62.1,1.1181,12000,48.1503,142000,63.03,192000,0.0775,24000,0.2368,24000,1.4085,12000,180000,2.5657600000000005,72000.0,59.5,2025-11-21_09-33,1
R_LN_3DBall_4082,3DBall,4082,ppo,0.0001042067096459,200000,184,34515,3.0,12.0,180,44.1,62.0,1.1111,12000,3.8924,142000,5.1607,192000,0.0604,36000,0.2104,36000,1.4185,12000,180000,2.5657600000000005,132000.0,120.2,2025-11-21_09-33,1
R_LN_3DBall_4083,3DBall,4083,ppo,0.0006844031359483,200000,125,23501,3.0,12.0,201,43.5,61.6,1.132,12000,62.8984,142000,85.6786,180000,0.0738,24000,0.2666,24000,1.3976,12000,180000,2.5657600000000005,84000.0,80.3,2025-11-21_09-33,1
R_LN_3DBall_4084,3DBall,4084,ppo,0.0008670710164449,200000,115,21644,3.0,12.0,181,43.7,61.4,1.1583,12000,75.8342,142000,100.0,192000,0.0726,24000,0.2759,24000,1.4084,12000,180000,2.5657600000000005,72000.0,60.4,2025-11-21_09-33,1
R_LN_3DBall_4085,3DBall,4085,ppo,0.0004874802841266,200000,51,9580,3.0,12.0,193,38.5,60.6,1.3307,12000,100.0,142000,100.0,132000,0.11,12000,0.7319,12000,1.3887,12000,180000,2.5657600000000005,48000.0,38.7,2025-11-21_09-33,1
R_LN_3DBall_4086,3DBall,4086,ppo,0.0001726346828839,200000,139,26168,3.0,12.0,174,44.3,60.7,1.1242,12000,9.9,142000,13.0738,192000,0.069,36000,0.2653,36000,1.4161,12000,180000,2.5657600000000005,96000.0,81.3,2025-11-21_09-33,1
R_LN_3DBall_4087,3DBall,4087,ppo,0.0005228473024382,200000,185,34812,3.0,12.0,172,44.1,60.7,1.1192,12000,4.6596,142000,6.9175,192000,0.0575,36000,0.197,36000,1.4185,12000,180000,2.5657600000000005,120000.0,103.4,2025-11-21_09-33,1
R_LN_3DBall_4088,3DBall,4088,ppo,0.0004954547163951,200000,142,26776,3.0,12.0,174,43.8,60.2,1.1054,12000,7.4437,142000,10.7594,192000,0.0697,36000,0.2199,36000,1.4153,12000,180000,2.5657600000000005,120000.0,104.6,2025-11-21_09-33,1
R_LN_3DBall_4089,3DBall,4089,ppo,0.000832697815046,200000,167,31447,3.0,12.0,178,43.8,60.3,1.1086,12000,13.2808,142000,18.379,180000,0.0642,36000,0.1867,36000,1.4108,12000,180000,2.5657600000000005,108000.0,95.1,2025-11-21_09-33,1
R_LN_3DBall_4090,3DBall,4090,ppo,0.0007553891311066,200000,157,29576,3.0,12.0,174,44.2,60.3,1.1144,12000,15.7035,142000,33.1611,192000,0.0633,36000,0.1505,36000,1.4175,12000,180000,2.5657600000000005,108000.0,93.0,2025-11-21_09-33,1
R_LN_3DBall_4091,3DBall,4091,ppo,0.0008001891981619,200000,38,7271,3.0,12.0,202,38.0,60.1,1.3057,12000,99.5569,142000,100.0,96000,0.1268,12000,1.079,12000,1.3786,12000,180000,2.5657600000000005,36000.0,26.9,2025-11-21_09-33,1
R_LN_3DBall_4092,3DBall,4092,ppo,0.0001572442724328,200000,171,32179,3.0,12.0,179,43.8,60.0,1.111,12000,4.1602,142000,5.1812,192000,0.0601,36000,0.2107,36000,1.4184,12000,180000,2.5657600000000005,144000.0,131.5,2025-11-21_09-33,1
R_LN_3DBall_4093,3DBall,4093,ppo,0.0007914961315399,200000,34,6443,3.0,12.0,210,44.2,59.9,1.492,12000,98.4831,142000,100.0,84000,0.1376,12000,1.0085,12000,1.3573,12000,180000,2.5657600000000005,36000.0,28.0,2025-11-21_09-33,1
R_LN_3DBall_4094,3DBall,4094,ppo,0.0003250217586615,200000,56,10638,3.0,12.0,194,45.0,60.9,1.3328,12000,93.5333,142000,100.0,156000,0.1099,12000,0.7438,12000,1.4011,12000,180000,2.5657600000000005,48000.0,38.9,2025-11-21_09-33,1
R_LN_3DBall_4095,3DBall,4095,ppo,0.0007932087674247,200000,71,13356,3.0,12.0,180,43.9,60.5,1.2712,12000,98.27,142000,100.0,144000,0.0938,24000,0.8749,24000,1.3905,12000,180000,2.5657600000000005,48000.0,35.9,2025-11-21_09-33,1
R_LN_3DBall_4096,3DBall,4096,ppo,5.199935888950939e-05,200000,78,14763,3.0,12.0,185,43.5,60.4,1.2085,12000,64.0775,142000,87.4214,192000,0.0919,24000,0.3601,24000,1.4169,12000,180000,2.5657600000000005,72000.0,61.5,2025-11-21_09-33,1
R_LN_3DBall_4097,3DBall,4097,ppo,0.0005849526276974,200000,124,23312,3.0,12.0,174,43.7,60.6,1.1156,12000,52.2041,142000,79.0733,180000,0.0709,24000,0.2671,24000,1.4083,12000,180000,2.5657600000000005,84000.0,69.7,2025-11-21_09-33,1
R_LN_3DBall_4098,3DBall,4098,ppo,0.0003146831293165,200000,38,7146,3.0,12.0,219,43.4,60.2,1.4438,12000,97.0599,142000,100.0,120000,0.1284,12000,1.1478,12000,1.3826,12000,180000,2.5657600000000005,36000.0,29.3,2025-11-21_09-33,1
R_LN_3DBall_4099,3DBall,4099,ppo,0.0005682171180886,200000,150,28247,3.0,12.0,174,43.5,60.2,1.1728,12000,8.79,142000,13.1012,192000,0.0645,36000,0.247,36000,1.4129,12000,180000,2.5657600000000005,96000.0,81.4,2025-11-21_09-33,1
R_LN_3DBall_4100,3DBall,4100,ppo,0.0007448531447415,200000,37,7059,3.0,12.0,220,43.0,60.2,1.6406,12000,100.0,142000,100.0,132000,0.1288,12000,1.1109,12000,1.3572,12000,180000,2.5657600000000005,36000.0,29.3,2025-11-21_09-33,1
R_LN_3DBall_4101,3DBall,4101,ppo,0.0001717811728298,200000,140,26397,3.0,12.0,183,43.7,60.3,1.0969,12000,1.6114,142000,1.6304,192000,0.0664,36000,0.3603,36000,1.4161,12000,180000,2.5657600000000005,,,2025-11-21_09-33,0
R_LN_3DBall_4102,3DBall,4102,ppo,0.0001364146065328,200000,52,9920,3.0,12.0,196,42.6,60.2,1.1967,12000,30.8062,142000,56.1905,192000,0.1093,12000,0.419,12000,1.4088,12000,180000,2.5657600000000005,108000.0,104.8,2025-11-21_09-33,1
R_LN_3DBall_4103,3DBall,4103,ppo,0.0005374447337372,200000,189,35533,3.0,12.0,174,44.2,60.6,1.0688,12000,5.5295,142000,8.1326,192000,0.0606,36000,0.162,36000,1.4146,12000,180000,2.5657600000000005,120000.0,104.2,2025-11-21_09-33,1
R_LN_3DBall_4104,3DBall,4104,ppo,0.0008724604600855,200000,69,13093,3.0,12.0,182,43.9,60.6,1.2256,12000,99.04,142000,100.0,144000,0.0963,24000,0.7658,24000,1.3896,12000,180000,2.5657600000000005,48000.0,36.5,2025-11-21_09-33,1
R_LN_3DBall_4105,3DBall,4105,ppo,0.0004602189366034,200000,169,31846,3.0,12.0,181,43.8,60.8,1.1688,12000,2.5959,142000,2.8378,180000,0.0625,36000,0.2615,36000,1.4189,12000,180000,2.5657600000000005,168000.0,157.3,2025-11-21_09-33,1
R_LN_3DBall_4106,3DBall,4106,ppo,0.0007998906810099,200000,175,32939,3.0,12.0,177,43.8,67.7,1.1275,12000,4.4477,142000,6.0714,192000,0.0628,36000,0.2571,36000,1.4186,12000,180000,2.5657600000000005,144000.0,130.2,2025-11-21_09-33,1
R_LN_3DBall_4107,3DBall,4107,ppo,0.0003826201698636,200000,72,13521,3.0,12.0,189,43.8,62.9,1.1861,12000,98.0292,142000,100.0,156000,0.0928,24000,0.7515,24000,1.3899,12000,180000,2.5657600000000005,48000.0,37.8,2025-11-21_09-33,1
R_LN_3DBall_4108,3DBall,4108,ppo,0.0003432901201719,200000,157,29550,3.0,12.0,171,44.8,60.5,1.1988,12000,8.2131,142000,12.9025,192000,0.064,36000,0.2309,36000,1.4158,12000,180000,2.5657600000000005,108000.0,91.0,2025-11-21_09-33,1
R_LN_3DBall_4109,3DBall,4109,ppo,0.0001622407763039,200000,121,22801,3.0,12.0,178,44.0,60.4,1.1339,12000,4.227,142000,5.6599,192000,0.0729,24000,0.2932,24000,1.4219,12000,180000,2.5657600000000005,132000.0,118.8,2025-11-21_09-33,1
R_LN_3DBall_4110,3DBall,4110,ppo,0.0005784622026442,200000,131,24689,3.0,12.0,177,43.7,60.4,1.1205,12000,39.1974,142000,62.3211,192000,0.0704,36000,0.25,36000,1.4167,12000,180000,2.5657600000000005,84000.0,70.9,2025-11-21_09-33,1
R_LN_3DBall_4111,3DBall,4111,ppo,0.0004091780508622,200000,105,19777,3.0,12.0,178,43.8,60.3,1.1812,12000,45.8297,142000,74.675,192000,0.0778,24000,0.2584,24000,1.4073,12000,180000,2.5657600000000005,84000.0,71.3,2025-11-21_09-33,1
R_LN_3DBall_4112,3DBall,4112,ppo,0.0001074146408466,200000,78,14776,3.0,12.0,188,45.0,61.0,1.1442,12000,9.5815,142000,15.3361,192000,0.0879,24000,0.322,24000,1.409,12000,180000,2.5657600000000005,120000.0,112.5,2025-11-21_09-33,1
R_LN_3DBall_4113,3DBall,4113,ppo,0.0005113439865997,200000,132,24899,3.0,12.0,178,43.4,61.2,1.1059,12000,23.9811,142000,45.2269,192000,0.0705,36000,0.2169,36000,1.4161,12000,180000,2.5657600000000005,96000.0,83.2,2025-11-21_09-33,1
R_LN_3DBall_4114,3DBall,4114,ppo,0.0002938072646796,200000,80,15030,3.0,12.0,184,43.9,60.8,1.1965,12000,82.1851,142000,95.0834,192000,0.0898,24000,0.2961,24000,1.4131,12000,180000,2.5657600000000005,72000.0,61.4,2025-11-21_09-33,1
R_LN_3DBall_4115,3DBall,4115,ppo,0.0003337161622553,200000,150,28177,3.0,12.0,183,43.9,61.4,1.172,12000,18.738,142000,36.9455,192000,0.0657,36000,0.1709,36000,1.4145,12000,180000,2.5657600000000005,96000.0,85.6,2025-11-21_09-33,1
R_LN_3DBall_4116,3DBall,4116,ppo,8.078507365798061e-05,200000,189,35622,3.0,12.0,196,43.4,61.0,1.1132,12000,4.3725,142000,6.4415,192000,0.0583,36000,0.1886,36000,1.4182,12000,180000,2.5657600000000005,120000.0,117.3,2025-11-21_09-33,1
R_LN_3DBall_4117,3DBall,4117,ppo,0.0004615449072608,200000,72,13550,3.0,12.0,187,43.7,60.5,1.1853,12000,91.8983,142000,100.0,132000,0.0933,24000,0.7266,24000,1.3856,12000,180000,2.5657600000000005,60000.0,49.9,2025-11-21_09-33,1
R_LN_3DBall_4118,3DBall,4118,ppo,8.048817504941816e-05,200000,160,30153,3.0,12.0,184,44.0,60.4,1.1241,12000,4.3823,142000,5.9589,192000,0.064,36000,0.2231,36000,1.4187,12000,180000,2.5657600000000005,132000.0,122.8,2025-11-21_09-33,1
R_LN_3DBall_4119,3DBall,4119,ppo,0.0005716706503874,200000,185,34778,3.0,12.0,176,43.8,60.5,1.0855,12000,3.0059,142000,3.8851,192000,0.0595,36000,0.2273,36000,1.4108,12000,180000,2.5657600000000005,156000.0,140.5,2025-11-21_09-33,1
R_LN_3DBall_4120,3DBall,4120,ppo,0.0004676440834174,200000,48,9143,3.0,12.0,195,43.7,60.5,1.3714,12000,90.6463,142000,100.0,120000,0.1177,12000,0.9533,12000,1.3707,12000,180000,2.5657600000000005,36000.0,26.1,2025-11-21_09-33,1
R_LN_3DBall_4121,3DBall,4121,ppo,0.0003386363818484,200000,189,35536,3.0,12.0,176,44.2,60.8,1.1104,12000,5.2475,142000,6.9218,192000,0.0577,36000,0.169,36000,1.4146,12000,180000,2.5657600000000005,120000.0,105.3,2025-11-21_09-33,1
R_LN_3DBall_4122,3DBall,4122,ppo,0.0004525307773625,200000,63,11943,3.0,12.0,186,44.3,61.0,1.1535,12000,99.9317,142000,100.0,144000,0.0991,12000,0.6454,12000,1.3915,12000,180000,2.5657600000000005,48000.0,37.1,2025-11-21_09-33,1
R_LN_3DBall_4123,3DBall,4123,ppo,0.0003447295245259,200000,156,29327,3.0,12.0,174,43.7,61.1,1.119,12000,3.8807,142000,5.0066,192000,0.0635,36000,0.2464,36000,1.4193,12000,180000,2.5657600000000005,132000.0,116.2,2025-11-21_09-33,1
R_LN_3DBall_4124,3DBall,4124,ppo,0.0004207311071677,200000,98,18476,3.0,12.0,175,41.2,60.7,1.1821,12000,59.1526,142000,87.6857,192000,0.0827,24000,0.304,24000,1.4097,12000,180000,2.5657600000000005,84000.0,70.1,2025-11-21_09-33,1
R_LN_3DBall_4125,3DBall,4125,ppo,9.146611704279732e-05,200000,78,14766,3.0,12.0,192,43.7,60.7,1.1816,12000,2.2783,142000,2.4155,192000,0.0881,24000,0.3607,24000,1.4143,12000,180000,2.5657600000000005,,,2025-11-21_09-33,0
R_LN_3DBall_4126,3DBall,4126,ppo,0.0005014602960511,200000,35,6623,3.0,12.0,207,43.8,60.6,1.3877,12000,98.8246,142000,100.0,120000,0.1334,12000,1.1635,12000,1.3809,12000,180000,2.5657600000000005,36000.0,27.7,2025-11-21_09-33,1
R_LN_3DBall_4127,3DBall,4127,ppo,0.0006453705617932,200000,105,19771,3.0,12.0,172,43.9,60.7,1.2226,12000,86.3221,142000,100.0,192000,0.0791,24000,0.2871,24000,1.4008,12000,180000,2.5657600000000005,72000.0,57.4,2025-11-21_09-33,1
R_LN_3DBall_4128,3DBall,4128,ppo,0.0001521598497125,200000,82,15465,3.0,12.0,182,44.8,61.4,1.1469,12000,29.3579,142000,46.1269,192000,0.0876,24000,0.3069,24000,1.4102,12000,180000,2.5657600000000005,96000.0,85.1,2025-11-21_09-33,1
R_LN_3DBall_4129,3DBall,4129,ppo,0.0004972356327907,200000,113,21208,3.0,12.0,175,42.4,61.1,1.1634,12000,24.3013,142000,38.3967,192000,0.0755,24000,0.302,24000,1.4096,12000,180000,2.5657600000000005,96000.0,81.8,2025-11-21_09-33,1
R_LN_3DBall_4130,3DBall,4130,ppo,0.0003984442820575,200000,116,21910,3.0,12.0,179,43.6,61.0,1.0827,12000,5.5589,142000,7.5324,192000,0.0763,24000,0.2556,24000,1.4107,12000,180000,2.5657600000000005,120000.0,107.1,2025-11-21_09-33,1
R_LN_3DBall_4131,3DBall,4131,ppo,0.0006287371496804,200000,149,28077,3.0,12.0,176,43.4,60.6,1.1052,12000,5.263,142000,7.3695,192000,0.0659,36000,0.2428,36000,1.4176,12000,180000,2.5657600000000005,132000.0,117.7,2025-11-21_09-33,1
R_LN_3DBall_4132,3DBall,4132,ppo,0.0001212965079114,200000,82,15536,3.0,12.0,187,44.1,60.7,1.2082,12000,87.2575,142000,100.0,168000,0.0872,24000,0.3696,24000,1.4135,12000,180000,2.5657600000000005,60000.0,50.0,2025-11-21_09-33,1
R_LN_3DBall_4133,3DBall,4133,ppo,0.0007909458858603,200000,176,33003,3.0,12.0,182,43.7,60.9,1.1315,12000,11.0721,142000,16.9646,180000,0.0612,36000,0.1676,36000,1.4105,12000,180000,2.5657600000000005,108000.0,97.3,2025-11-21_09-33,1
R_LN_3DBall_4134,3DBall,4134,ppo,0.0006490958140092,200000,183,34322,3.0,12.0,171,44.2,60.9,1.1251,12000,3.8361,142000,5.4109,192000,0.0617,36000,0.2286,36000,1.4195,12000,180000,2.5657600000000005,144000.0,125.5,2025-11-21_09-33,1
R_LN_3DBall_4135,3DBall,4135,ppo,0.0004572791886924,200000,139,26080,3.0,12.0,172,43.8,60.8,1.1284,12000,18.8528,142000,30.4256,192000,0.068,36000,0.2532,36000,1.4119,12000,180000,2.5657600000000005,96000.0,80.4,2025-11-21_09-33,1
R_LN_3DBall_4136,3DBall,4136,ppo,6.952617796119706e-05,200000,67,12649,3.0,12.0,185,43.9,60.7,1.2306,12000,92.8683,142000,100.0,180000,0.0979,24000,0.5185,24000,1.4143,12000,180000,2.5657600000000005,60000.0,49.4,2025-11-21_09-33,1
R_LN_3DBall_4137,3DBall,4137,ppo,0.0008615881797849,200000,96,18160,3.0,12.0,182,44.0,60.7,1.1376,12000,84.7277,142000,93.2462,192000,0.0866,24000,0.2864,24000,1.3904,12000,180000,2.5657600000000005,60000.0,48.7,2025-11-21_09-33,1
R_LN_3DBall_4138,3DBall,4138,ppo,0.0008605979842243,200000,164,30806,3.0,12.0,173,44.8,61.4,1.1377,12000,5.963,142000,7.9129,192000,0.0631,36000,0.214,36000,1.4169,12000,180000,2.5657600000000005,108000.0,92.0,2025-11-21_09-33,1
R_LN_3DBall_4139,3DBall,4139,ppo,0.0006888675511078,200000,182,34237,3.0,12.0,169,43.9,61.3,1.1206,12000,5.2279,142000,7.4124,192000,0.0585,36000,0.2032,36000,1.4159,12000,180000,2.5657600000000005,120000.0,101.7,2025-11-21_09-33,1
R_LN_3DBall_4140,3DBall,4140,ppo,3.501507447873532e-05,200000,109,20609,3.0,12.0,190,43.5,61.0,1.1446,12000,1.2318,142000,1.2819,168000,0.077,24000,0.9878,24000,1.4167,12000,180000,2.5657600000000005,,,2025-11-21_09-33,0
R_LN_3DBall_4141,3DBall,4141,ppo,0.0001974430228263,200000,158,29739,3.0,12.0,193,44.0,60.6,1.1492,12000,15.3419,142000,30.9314,192000,0.0613,36000,0.1732,36000,1.4172,12000,180000,2.5657600000000005,96000.0,90.3,2025-11-21_09-33,1
R_LN_3DBall_4142,3DBall,4142,ppo,0.0004016533553556,200000,42,8007,3.0,12.0,198,39.0,60.3,1.2333,12000,100.0,142000,100.0,120000,0.1215,12000,0.672,12000,1.3948,12000,180000,2.5657600000000005,48000.0,39.7,2025-11-21_09-33,1
R_LN_3DBall_4143,3DBall,4143,ppo,0.0006556418597672,200000,179,33607,3.0,12.0,171,43.9,60.6,1.1143,12000,3.8204,142000,4.6224,180000,0.0599,36000,0.2468,36000,1.4164,12000,180000,2.5657600000000005,144000.0,125.6,2025-11-21_09-33,1
R_LN_3DBall_4144,3DBall,4144,ppo,0.0007142849929708,200000,130,24560,3.0,12.0,183,43.3,60.4,1.1202,12000,53.4567,142000,89.6385,192000,0.0716,36000,0.2598,36000,1.4076,12000,180000,2.5657600000000005,84000.0,73.3,2025-11-21_09-33,1
R_LN_3DBall_4145,3DBall,4145,ppo,0.0001220213318533,200000,57,10805,3.0,12.0,191,44.0,63.6,1.1682,12000,94.8069,142000,100.0,180000,0.1043,12000,0.3824,12000,1.409,12000,180000,2.5657600000000005,60000.0,51.0,2025-11-21_09-33,1
R_LN_3DBall_4146,3DBall,4146,ppo,0.0006724292806749,200000,85,16003,3.0,12.0,209,43.1,65.0,1.1604,12000,91.0772,142000,100.0,168000,0.0894,24000,0.537,24000,1.3901,12000,180000,2.5657600000000005,60000.0,55.7,2025-11-21_09-33,1
R_LN_3DBall_4147,3DBall,4147,ppo,0.000858970102578,200000,103,19469,3.0,12.0,206,43.8,61.1,1.1538,12000,81.695,142000,90.0214,144000,0.0774,24000,0.2395,24000,1.3943,12000,180000,2.5657600000000005,72000.0,68.8,2025-11-21_09-33,1
R_LN_3DBall_4148,3DBall,4148,ppo,0.0001071234900992,200000,111,20870,3.0,12.0,181,44.2,61.2,1.1565,12000,28.7197,142000,46.756,192000,0.0733,24000,0.2778,24000,1.4161,12000,180000,2.5657600000000005,96000.0,84.6,2025-11-21_09-33,1
R_LN_3DBall_4149,3DBall,4149,ppo,0.0003116079612349,200000,174,32724,3.0,12.0,177,43.6,61.2,1.1141,12000,4.9956,142000,6.0661,180000,0.0604,36000,0.2101,36000,1.4177,12000,180000,2.5657600000000005,120000.0,106.4,2025-11-21_09-33,1
